WKT,rand_point_id
"POLYGON ((-1077061410.99792 390013001.649917,-1085644506.59063 397034160.729911,-1066132378.98747 434055600.513406,-1061179792.47521 429541899.993818,-1054663805.85682 415130083.50482,-1054792134.5381 411522111.025835,-1077061410.99792 390013001.649917))","870"
"POLYGON ((-19996849.1756041 391662781.655921,-23238690.9710302 392484989.489667,-33673037.8852508 415227416.736121,-31394322.0470202 429435641.419356,-9131526.85362959 424270633.028838,-7143796.30146623 414418566.136625,-19996849.1756041 391662781.655921))","373"
"POLYGON ((-3453814.84257102 371060769.056648,-19996849.1756041 391662781.655921,-7143796.30146623 414418566.136625,34646164.1334426 400821614.793612,34646164.1334426 371751141.668581,-3453814.84257102 371060769.056648))","554"
"POLYGON ((-448762216.218544 391891230.905911,-455922041.354514 400873051.641105,-452589027.689281 409015229.759816,-425056395.517202 430344114.959303,-417720667.47059 429484503.72199,-410737859.216161 414446955.420793,-414518949.573398 392084325.068512,-448762216.218544 391891230.905911))","308"
"POLYGON ((-334331564.291778 380412029.501508,-369877035.114669 393363791.893333,-370123546.696314 394113390.019055,-364735581.288408 439264777.06986,-348955173.126958 437959700.124289,-330635410.425242 417174097.123337,-334229117.176761 380475711.286688,-334331564.291778 380412029.501508))","440"
"POLYGON ((-845094011.17067 381828118.525089,-881091121.835394 390807729.513869,-884278277.574618 400413343.375163,-862329787.439849 429124740.681357,-846761592.397152 414342149.689985,-845094011.17067 381828118.525089))","570"
"POLYGON ((-334229117.176761 380475711.286688,-330635410.425242 417174097.123337,-321140534.79698 420527085.117502,-290965932.353331 429689951.965557,-297599626.929504 383781125.111839,-334229117.176761 380475711.286688))","149"
"POLYGON ((-1106082913.40581 392733372.717073,-1112696368.87693 410720229.199718,-1095048438.9043 416271876.42671,-1089804205.27294 398513808.515984,-1106082913.40581 392733372.717073))","636"
"POLYGON ((-1085644506.59063 397034160.729911,-1089804205.27294 398513808.515984,-1095048438.9043 416271876.42671,-1088112455.79232 464807291.816619,-1087316249.17686 464807291.816619,-1066132378.98747 434055600.513406,-1085644506.59063 397034160.729911))","312"
"POLYGON ((-91686861.8423982 392285263.643411,-102361952.134619 394034849.547965,-103389003.642006 400573459.584867,-85596794.5948169 421946089.198727,-84411494.4862347 420465851.440857,-91686861.8423982 392285263.643411))","339"
"POLYGON ((-502955728.248607 377591442.148399,-521033626.263708 395972391.988682,-520814024.967331 398089003.467601,-516282045.323067 417436931.691715,-491221232.971744 414564386.904672,-478786234.760755 403484548.180942,-502955728.248607 377591442.148399))","445"
"POLYGON ((-52876417.2204211 408302365.492635,-54448412.7734866 410647107.675349,-48735351.343055 439560682.125278,-36598596.032203 435944446.886829,-31394322.0470202 429435641.419356,-33673037.8852508 415227416.736121,-52876417.2204211 408302365.492635))","549"
"POLYGON ((-54448412.7734866 410647107.675349,-68108594.1473849 413516375.959823,-69576856.5861666 414448392.40554,-65434233.8166764 442492164.168661,-53128180.287838 443236453.608921,-48735351.343055 439560682.125278,-54448412.7734866 410647107.675349))","120"
"POLYGON ((-1156033733.56152 399523520.483017,-1156152458.81929 399862063.034167,-1136469895.02296 417091149.437544,-1124187057.62227 424477659.367203,-1121246158.64011 417016252.396348,-1126609392.05722 400360047.290931,-1156033733.56152 399523520.483017))","128"
"POLYGON ((-74723135.9700618 413563414.828463,-84411494.4862347 420465851.440857,-85596794.5948169 421946089.198727,-95758217.6383972 451085578.481813,-65434233.8166764 442492164.168661,-69576856.5861666 414448392.40554,-74723135.9700618 413563414.828463))","127"
"POLYGON ((-1156152458.81929 399862063.034167,-1158145998.69759 402065029.253229,-1151387502.71621 430798538.738827,-1136469895.02296 417091149.437544,-1156152458.81929 399862063.034167))","755"
"POLYGON ((-520814024.967331 398089003.467601,-556214161.155261 413434732.433954,-557439160.502752 416206018.769668,-527199562.908278 446459578.506853,-526205680.05492 445384148.601092,-516282045.323067 417436931.691715,-520814024.967331 398089003.467601))","835"
"POLYGON ((-1205599189.91278 386780087.057731,-1205599189.91278 415184042.313145,-1171955628.1022 413027549.564776,-1167285192.11033 407046485.600414,-1204596584.81617 386922022.457218,-1205599189.91278 386780087.057731))","635"
"POLYGON ((-1158145998.69759 402065029.253229,-1167285192.11033 407046485.600414,-1171955628.1022 413027549.564776,-1174284415.21968 429811846.48768,-1150136484.99565 453031763.850005,-1151387502.71621 430798538.738827,-1158145998.69759 402065029.253229))","28"
"POLYGON ((-685272632.727279 369051870.131546,-666000775.916955 415967736.428615,-664274012.40068 418129556.974365,-650498103.346528 405891023.19019,-685272632.727279 369051870.131546))","131"
"POLYGON ((-642426314.716973 402193982.246958,-650498103.346528 405891023.19019,-664274012.40068 418129556.974365,-668942278.742383 429041922.644083,-638863668.689816 441674884.370163,-624614009.530811 428295847.24359,-618062271.270362 408764267.751521,-619637801.753274 406989360.059947,-642426314.716973 402193982.246958))","687"
"POLYGON ((-1112696368.87693 410720229.199718,-1121246158.64011 417016252.396348,-1124187057.62227 424477659.367203,-1115758953.03107 464807291.816619,-1088112455.79232 464807291.816619,-1095048438.9043 416271876.42671,-1112696368.87693 410720229.199718))","998"
"POLYGON ((-1054663805.85682 415130083.50482,-1061179792.47521 429541899.993818,-1036859136.31266 434353139.24813,-1029322732.36422 418608787.247656,-1033449903.3663 416302274.947139,-1054663805.85682 415130083.50482))","109"
"POLYGON ((-456090385.846243 400815355.718128,-478786234.760755 403484548.180942,-491221232.971744 414564386.904672,-474875491.608137 439146270.557379,-474197156.091125 438746119.819644,-452589027.689281 409015229.759816,-455922041.354514 400873051.641105,-456090385.846243 400815355.718128))","212"
"POLYGON ((-1022671643.10761 418513646.861205,-1029322732.36422 418608787.247656,-1036859136.31266 434353139.24813,-1035313676.15252 435819687.985969,-1020082157.25286 430213057.373615,-1018219788.34154 422075725.178092,-1022671643.10761 418513646.861205))","498"
"POLYGON ((-826780623.799926 415666864.928473,-838259363.15402 418097133.640827,-824452341.893853 443591459.874298,-803945333.728132 426980344.113248,-826780623.799926 415666864.928473))","974"
"POLYGON ((-103389003.642006 400573459.584867,-117111072.968562 439343985.669119,-100382318.405431 454054443.21168,-95758217.6383972 451085578.481813,-85596794.5948169 421946089.198727,-103389003.642006 400573459.584867))","323"
"POLYGON ((-846761592.397152 414342149.689985,-862329787.439849 429124740.681357,-868891610.098365 464807291.816619,-836230247.436622 464807291.816619,-824452341.893853 443591459.874298,-838259363.15402 418097133.640827,-846761592.397152 414342149.689985))","422"
"POLYGON ((-330635410.425242 417174097.123337,-348955173.126958 437959700.124289,-327067767.543357 451302363.471037,-321140534.79698 420527085.117502,-330635410.425242 417174097.123337))","684"
"POLYGON ((-992381746.647902 413044643.872832,-1012023478.00659 421634291.280512,-996666960.96144 464807291.816619,-961252991.657434 464807291.816619,-958675512.478269 445264619.445057,-960279539.941667 438403295.773882,-992381746.647902 413044643.872832))","398"
"POLYGON ((-1012023478.00659 421634291.280512,-1018219788.34154 422075725.178092,-1020082157.25286 430213057.373615,-1010964604.88473 464807291.816619,-996666960.96144 464807291.816619,-1012023478.00659 421634291.280512))","55"
"POLYGON ((-884278277.574618 400413343.375163,-902862403.947408 413539936.373035,-905270675.400148 422038468.030206,-872454154.660922 464807291.816619,-868891610.098365 464807291.816619,-862329787.439849 429124740.681357,-884278277.574618 400413343.375163))","14"
"POLYGON ((-736829779.774278 389997811.884976,-758559610.191072 407459215.467297,-767836505.139528 439016327.721761,-745189478.221959 464807291.816619,-732560889.984871 464807291.816619,-716740228.700448 426279306.111613,-729763078.024994 390644629.113775,-736829779.774278 389997811.884976))","840"
"POLYGON ((-758559610.191072 407459215.467297,-797183043.653639 413270022.691108,-801261621.791102 425954508.488444,-789632015.001072 439154203.554825,-767836505.139528 439016327.721761,-758559610.191072 407459215.467297))","558"
"POLYGON ((-370123546.696314 394113390.019055,-410737859.216161 414446955.420793,-417720667.47059 429484503.72199,-415521545.688729 431083110.948783,-372917209.112527 447635877.445014,-364735581.288408 439264777.06986,-370123546.696314 394113390.019055))","5"
"POLYGON ((-714612157.22797 376194188.065257,-729763078.024994 390644629.113775,-716740228.700448 426279306.111613,-675830103.741803 434500290.089206,-668942278.742383 429041922.644083,-664274012.40068 418129556.974365,-666000775.916955 415967736.428615,-714612157.22797 376194188.065257))","781"
"POLYGON ((-1136469895.02296 417091149.437544,-1151387502.71621 430798538.738827,-1150136484.99565 453031763.850005,-1143919149.57089 464807291.816619,-1115758953.03107 464807291.816619,-1124187057.62227 424477659.367203,-1136469895.02296 417091149.437544))","849"
"POLYGON ((34646164.1334426 400821614.793612,-7143796.30146623 414418566.136625,-9131526.85362959 424270633.028838,-3958180.71111178 431136259.498161,34646164.1334426 440201325.073837,34646164.1334426 400821614.793612))","71"
"POLYGON ((-1171955628.1022 413027549.564776,-1205599189.91278 415184042.313145,-1205599189.91278 443405517.209458,-1174284415.21968 429811846.48768,-1171955628.1022 413027549.564776))","727"
"POLYGON ((-491221232.971744 414564386.904672,-516282045.323067 417436931.691715,-526205680.05492 445384148.601092,-478152949.820493 444221456.345607,-474875491.608137 439146270.557379,-491221232.971744 414564386.904672))","956"
"POLYGON ((-618062271.270362 408764267.751521,-624614009.530811 428295847.24359,-620448110.409401 435211742.789947,-606196837.391311 452428588.228389,-595914651.728296 458737516.990436,-586102706.917356 433261080.634851,-588300162.007506 417441003.219415,-589749717.591812 415520714.572163,-618062271.270362 408764267.751521))","683"
"POLYGON ((-1061179792.47521 429541899.993818,-1066132378.98747 434055600.513406,-1087316249.17686 464807291.816619,-1023527622.63914 464807291.816619,-1035313676.15252 435819687.985969,-1036859136.31266 434353139.24813,-1061179792.47521 429541899.993818))","969"
"POLYGON ((-1020082157.25286 430213057.373615,-1035313676.15252 435819687.985969,-1023527622.63914 464807291.816619,-1010964604.88473 464807291.816619,-1020082157.25286 430213057.373615))","349"
"POLYGON ((-624614009.530811 428295847.24359,-638863668.689816 441674884.370163,-636818523.253414 454112756.448568,-622982903.037376 451024534.643517,-620448110.409401 435211742.789947,-624614009.530811 428295847.24359))","364"
"POLYGON ((-557439160.502752 416206018.769668,-588300162.007506 417441003.219415,-586102706.917356 433261080.634851,-531091853.125842 456071075.811052,-527199562.908278 446459578.506853,-557439160.502752 416206018.769668))","855"
"POLYGON ((-9131526.85362959 424270633.028838,-31394322.0470202 429435641.419356,-36598596.032203 435944446.886829,-17798769.0469751 454341144.247697,-10178033.7647762 449279227.016144,-3958180.71111178 431136259.498161,-9131526.85362959 424270633.028838))","1"
"POLYGON ((-233926829.232213 404388631.169562,-263657563.734576 433015783.509654,-277266433.2901 453076042.721182,-276989600.982972 464807291.816619,-190760783.553583 464807291.816619,-186629215.077467 453247067.003784,-206378945.449613 419394528.446141,-233926829.232213 404388631.169562))","880"
"POLYGON ((-801261621.791102 425954508.488444,-803945333.728132 426980344.113248,-824452341.893853 443591459.874298,-836230247.436622 464807291.816619,-792647430.50845 464807291.816619,-789632015.001072 439154203.554825,-801261621.791102 425954508.488444))","426"
"POLYGON ((-620448110.409401 435211742.789947,-622982903.037376 451024534.643517,-606196837.391311 452428588.228389,-620448110.409401 435211742.789947))","559"
"POLYGON ((-668942278.742383 429041922.644083,-675830103.741803 434500290.089206,-672174347.423888 464807291.816619,-638915451.451968 464807291.816619,-636818523.253414 454112756.448568,-638863668.689816 441674884.370163,-668942278.742383 429041922.644083))","613"
"POLYGON ((-452589027.689281 409015229.759816,-474197156.091125 438746119.819644,-437752180.246253 448282495.961456,-425056395.517202 430344114.959303,-452589027.689281 409015229.759816))","401"
"POLYGON ((-767836505.139528 439016327.721761,-789632015.001072 439154203.554825,-792647430.50845 464807291.816619,-745189478.221959 464807291.816619,-767836505.139528 439016327.721761))","76"
"POLYGON ((-474197156.091125 438746119.819644,-474875491.608137 439146270.557379,-478152949.820493 444221456.345607,-472272758.028346 464807291.816619,-442122084.419048 464807291.816619,-437752180.246253 448282495.961456,-474197156.091125 438746119.819644))","491"
"POLYGON ((-417720667.47059 429484503.72199,-425056395.517202 430344114.959303,-437752180.246253 448282495.961456,-442122084.419048 464807291.816619,-412009735.743183 464807291.816619,-415521545.688729 431083110.948783,-417720667.47059 429484503.72199))","651"
"POLYGON ((-3958180.71111178 431136259.498161,-10178033.7647762 449279227.016144,31401407.3072793 464807291.816619,34646164.1334426 464807291.816619,34646164.1334426 440201325.073837,-3958180.71111178 431136259.498161))","657"
"POLYGON ((-321140534.79698 420527085.117502,-327067767.543357 451302363.471037,-306272983.242701 464807291.816619,-276989600.982972 464807291.816619,-277266433.2901 453076042.721182,-290965932.353331 429689951.965557,-321140534.79698 420527085.117502))","597"
"POLYGON ((-36598596.032203 435944446.886829,-48735351.343055 439560682.125278,-53128180.287838 443236453.608921,-46944655.2227705 464807291.816619,-19408736.0057096 464807291.816619,-17798769.0469751 454341144.247697,-36598596.032203 435944446.886829))","715"
